subject,sessionIndex,rep,H.period,UD.period,DD.period,H.t,UD.t,DD.t,H.i,UD.i,DD.i,H.e,UD.e,DD.e,H.five,UD.five,DD.five,H.Shift_r,UD.Shift_r,DD.Shift_r,H.o,UD.o,DD.o,H.a,UD.a,DD.a,H.n,UD.n,DD.n,H.l,UD.l,DD.l,H.Return,UD.Return,DD.Return
s014,8,50,0.13957757621810896,0.12779393801548017,0.2673715142335892,0.11895123300022781,0.015424524589149927,0.13437575758937775,0.09299934633836508,0.14732640238508576,0.24032574872345086,0.08634161900455617,0.06621572109928259,0.15255734010383876,0.1066705374459946,0.1567000388653335,0.26337057631132815,0.07569680448166685,0.10867490562933571,0.18437171011100256,0.07744449148519371,0.10849230146080037,0.18593679294599405,0.13034696454421907,0.13112437682165531,0.2614713413658744,0.1336425231846665,0.211600344140116,0.3452428673247825,0.09746859875136858,0.07062676914641852,0.16809536789778712,0.1013487241768043,0.04812345197523484,0.14947217615203914
s015,1,1,0.08026990106547317,0.031303105209164885,0.11157300627463806,0.07369158958226817,0.08159405777592506,0.15528564735819322,0.04554772346213143,0.0208500831954604,0.06639780665759183,0.07462079213847474,0.07549687974244562,0.15011767188092037,0.08798321459582478,0.02366238203451481,0.11164559663033959,0.04475862913095021,0.03489949394737846,0.07965812307832867,0.12595570463131361,0.14308737073289685,0.2690430753642105,0.12270721967132067,0.11736799834958365,0.24007521802090434,0.11751229510188717,0.13276334532982018,0.25027564043170736,0.046893888735602206,-0.027570590238860954,0.046893888735602206,0.05826378376684824,0.05921202720286446,0.1174758109697127
s015,1,2,0.046116716674682395,0.06439796921923982,0.11051468589392222,0.12448761207525051,0.04805103590853761,0.1725386479837881,0.08717480063936982,0.014611837158976116,0.10178663779834593,0.0903959260647356,0.04697390560421498,0.13736983166895056,0.10425397581922857,0.04583371577578113,0.15008769159500968,0.061925126487126995,0.06796429305443243,0.12988941954155941,0.11460055180051702,0.13411085830824498,0.24871141010876202,0.09481273755687843,0.14976968012113778,0.24458241767801622,0.08627298077297693,0.07786736238630755,0.1641403431592845,0.05492497525097139,0.05162757397464954,0.10655254922562094,0.12132847062489122,0.02182970830991347,0.14315817893480468
s015,1,3,0.08354460022554039,0.020461525903863763,0.10400612612940416,0.12001407378035335,0.0751738117851287,0.19518788556548208,0.06709660416648322,0.06562970293238925,0.13272630709887248,0.11215492857583706,0.07356212030195751,0.18571704887779458,0.07450483632696212,0.013665610621594517,0.08817044694855665,0.06263944089127632,0.11003198169550552,0.17267142258678184,0.11822946355853696,0.1436523766807211,0.26188184023925803,0.08445545414722286,0.11690272041584385,0.2013581745630667,0.09071217021086658,0.1375918196695495,0.22830398988041609,0.06656730144581086,0.0075870733099597945,0.07415437475577065,0.08428198831443237,0.04610066933488717,0.13038265764931953
s015,1,4,0.0686738388419613,0.08029330923536869,0.14896714807733,0.089960090688165,0.058965004821435525,0.14892509550960054,0.05674446861520505,0.058718586486937875,0.11546305510214293,0.08696249708638361,0.06715407053645585,0.15411656762283946,0.10034634271055518,0.0011151249470980566,0.10146146765765324,0.07223854136346547,0.07290369540413152,0.14514223676759702,0.11173185769695612,0.17080343761173197,0.2825352953086881,0.10284198985901145,0.11974267508785635,0.2225846649468678,0.09234529815350698,0.1383655858544875,0.23071088400799447,0.10295662410427935,0.007276843452039788,0.11023346755631913,0.07829703143268638,-0.013445229570623902,0.07829703143268638
s015,1,5,0.06303598408338931,0.0831562930676954,0.1461922771510847,0.15125277408681326,0.0671110497778223,0.21836382386463554,0.048848286113787366,0.05517022755786318,0.10401851367165053,0.1344281098029074,0.04073094450262094,0.17515905430552833,0.09907704404305488,0.0026070230681897863,0.10168406711124467,0.0720257846413615,0.09877647446721802,0.17080225910857952,0.07647438536049919,0.1464759165518494,0.2229503019123486,0.12820625602711858,0.17247151801290703,0.3006777740400256,0.1003829930260628,0.10605850527050928,0.20644149829657207,0.07804519500421148,-0.005237442669216943,0.07804519500421148,0.08698810073701717,-0.013901967095923127,0.08698810073701717
s015,1,6,0.0694284489281259,0.027589297075389093,0.097017746003515,0.07800590176000205,0.0979441011918209,0.17595000295182295,0.02642327202837725,0.11611435831583491,0.14253763034421219,0.11247893908567645,0.0321084131234321,0.14458735220910857,0.07369984954855482,0.07078079205965149,0.14448064160820634,0.03519861756293699,0.07848495692531922,0.11368357448825621,0.10454798280437969,0.12917931404804758,0.2337272968524273,0.12849991381171036,0.13334726217790485,0.2618471759896152,0.04984890577269239,0.1006028583125452,0.15045176408523758,0.0807633713875782,0.03580043809651647,0.11656380948409467,0.046936567404485416,0.002542101651499092,0.04947866905598451
s015,1,7,0.07149843786195711,0.029865851112132916,0.10136428897409003,0.1360511412386786,0.08516412449384492,0.2212152657325235,0.062375576160235854,0.03900317884707734,0.10137875500731319,0.09031687219780095,0.07825655309114868,0.16857342528894964,0.10535504014719607,0.06314767993180376,0.16850272007899983,0.032927938894884844,0.05256486869099299,0.08549280758587784,0.13996310665916786,0.13560521174017856,0.2755683183993464,0.07564315915242661,0.16362441935827113,0.23926757851069774,0.0820770057854163,0.09169320470093673,0.17377021048635302,0.08771553068449432,0.0622539303700619,0.14996946105455625,0.0805150954397099,0.02566642927163388,0.10618152471134377
s015,1,8,0.06880139107077607,0.05290788527484716,0.12170927634562323,0.11380339919661857,0.07196707246257436,0.18577047165919294,0.06545505463140118,0.10149322093421716,0.16694827556561836,0.0916739247513895,0.03959737547087843,0.13127130022226793,0.08832137625686046,0.022510816082717496,0.11083219233957796,0.060369202222760654,0.09760115184573702,0.15797035406849766,0.07971306300550055,0.12004716883402096,0.19976023183952152,0.09326325162336052,0.17616337618549116,0.2694266278088517,0.11491916931428504,0.12033776681646566,0.23525693613075072,0.0947893695368002,0.01873376252187565,0.11352313205867584,0.07964224041329246,0.038009463505853984,0.11765170391914644
s015,1,9,0.06516486138720419,0.039659700756347845,0.10482456214355203,0.08899430905188596,0.07477002168768757,0.16376433073957353,0.04925804377166434,0.0593389203450424,0.10859696411670675,0.11166863735474743,0.0778435738380297,0.18951221119277714,0.08241467582175405,0.06275501703334599,0.14516969285510004,0.06829239927110396,0.11481335229919358,0.18310575157029754,0.1239157591656415,0.1257502916569268,0.24966605082256832,0.10994154817309612,0.14137211254046758,0.2513136607135637,0.10257380927814552,0.14246514588914497,0.2450389551672905,0.08614987880980027,0.025301309724705824,0.11145118853450608,0.05291470547394881,0.019286623317444317,0.07220132879139313
s015,1,10,0.07331011132270485,0.030000787471321903,0.10331089879402675,0.11894148010778316,0.041759837768261976,0.16070131787604516,0.04356759160765302,0.09640747480298782,0.13997506641064084,0.06722773073494104,0.06835129770601882,0.13557902844095987,0.08559648001749057,0.06539393391638736,0.1509904139338779,0.06517257825622037,0.07552993553103224,0.1407025137872526,0.061984061686498025,0.15207123240425977,0.2140552940907578,0.12065098454259957,0.144393589068079,0.2650445736106785,0.09053025218150018,0.08068153854393893,0.17121179072543913,0.1098520741168207,-0.0009974690823384654,0.1098520741168207,0.09175079659532258,0.02201309550711799,0.11376389210244056
s015,1,11,0.06802886614728769,0.04299076230130019,0.11101962844858787,0.10794018909625057,0.03955193669158773,0.1474921257878383,0.060760432152103055,0.04948945304012105,0.1102498851922241,0.0784895471833095,0.042526208259413896,0.12101575544272339,0.0888830796813434,0.05377984191495201,0.1426629215962954,0.033258176104529524,0.07959639176514577,0.11285456786967529,0.12347522147419918,0.12313556771281918,0.24661078918701834,0.06977532195239011,0.20437045598059822,0.27414577793298833,0.08361622272379396,0.1208570373563186,0.20447326008011255,0.06770334347503013,0.028947924794012876,0.096651268269043,0.10506624605738364,-0.022833741473682834,0.10506624605738364
s015,1,12,0.055429579698191796,0.07199214078562871,0.1274217204838205,0.09747461909518132,0.04612261814917807,0.1435972372443594,0.06287544848752687,0.06208847755643997,0.12496392604396683,0.08534736291480463,0.045720217375145575,0.1310675802899502,0.09477862677562411,0.007486615324474169,0.10226524210009828,0.04346289450356851,0.05204243032121202,0.09550532482478052,0.08099319966636734,0.15340858162633317,0.23440178129270048,0.11869354369339924,0.16602620677793894,0.2847197504713382,0.07828445737156423,0.09213162503084783,0.17041608240241207,0.08087871843373984,0.05754147639229538,0.1384201948260352,0.05522857103736464,0.06280592821820825,0.1180344992555729
s015,1,13,0.05037053732100411,0.05143028176964384,0.10180081909064796,0.13212573317900136,0.06129461943690247,0.19342035261590382,0.06996024617724544,0.077560246469004,0.14752049264624945,0.04101185623553646,0.10952686787862906,0.15053872411416552,0.06935893161509267,0.039840132868789596,0.10919906448388227,0.04745602001310747,0.0792555592482937,0.12671157926140117,0.08154247600076729,0.14775559333439686,0.22929806933516414,0.07379348514784814,0.1529686417104342,0.22676212685828237,0.07935816073232951,0.15825910020575226,0.23761726093808178,0.07073582656058462,0.027694819856585316,0.09843064641716993,0.06467210336025463,0.05970642884344601,0.12437853220370064
s015,1,14,0.09876070801172646,0.04002171970250257,0.13878242771422902,0.08893964819675665,0.07932550463532492,0.16826515283208157,0.06623893748185426,0.06718685235852732,0.1334257898403816,0.13065620698422994,0.09706483138025396,0.22772103836448393,0.07551252031749076,0.057585722683332584,0.13309824300082335,0.06341848175703514,0.08938626974846556,0.15280475150550069,0.1024188182143973,0.14033097693031202,0.24274979514470932,0.06493017189592788,0.15695391679156928,0.22188408868749715,0.09937568608200092,0.06745317361411125,0.16682885969611216,0.06187060767313054,0.013779578566360466,0.075650186239491,0.07965374327181901,-0.011190761720892397,0.07965374327181901
s015,1,15,0.04780018537894128,0.046629989342748604,0.0944301747216899,0.09585906731301523,0.012442769928964665,0.10830183724197989,0.05052819810600045,0.06622982300126042,0.11675802110726086,0.06634021841658407,0.04570932657225946,0.11204954498884352,0.07799822113925574,0.01092924336016796,0.0889274644994237,0.06713856657128446,0.0957135114448615,0.16285207801614596,0.08546532239593015,0.15012728616364437,0.23559260855957453,0.12110774323962295,0.1626183696463622,0.2837261128859851,0.09039769903135848,0.13153485272459506,0.22193255175595353,0.09662837134424224,0.022981789301449475,0.1196101606456917,0.05325972977732953,0.05070924226787396,0.10396897204520349
s015,1,16,0.0813122075242843,0.01695503771338849,0.09826724523767279,0.1492913817497351,0.06262139096708237,0.21191277271681747,0.05706505824397487,0.07322253025626996,0.13028758850024483,0.13372019714984365,0.052269710142451006,0.18598990729229464,0.08438567116256922,0.04346267902016451,0.12784835018273374,0.06438916079591674,0.07001557108561007,0.1344047318815268,0.09841444714623274,0.10912520542665576,0.20753965257288848,0.07708717394686199,0.15311521807750228,0.23020239202436427,0.0794413999770553,0.10311040179695599,0.18255180177401129,0.07338191362247845,0.05319933942434419,0.12658125304682263,0.08162331072283116,0.051621428941923654,0.13324473966475484
s015,1,17,0.08843414693496564,0.012086840368157773,0.10052098730312341,0.08104190525926638,0.05348646572119544,0.13452837098046183,0.05357079348891901,0.04495840868415911,0.09852920217307812,0.11981814227935358,0.06458151046463441,0.18439965274398798,0.09239483354144062,0.048198436244839854,0.14059326978628048,0.042577962568324614,0.08157317519003644,0.12415113775836105,0.07236131602006646,0.13469787568714583,0.20705919170721226,0.07666125198307083,0.1503267666514873,0.22698801863455814,0.13138451730191583,0.13450334090220945,0.2658878582041253,0.06014691621987389,0.035652838120218855,0.09579975434009275,0.09330989354053781,0.034217841805981766,0.12752773534651957
s015,1,18,0.09825330349860882,0.033348275226933344,0.13160157872554218,0.10920404310252786,0.060299485785967895,0.16950352888849576,0.07160404522370359,0.061752908811804945,0.1333569540355085,0.06635842625638828,0.04932249623473557,0.11568092249112386,0.06548521736739336,0.0033238334083024695,0.06880905077569582,0.052150151750414646,0.0702907707572293,0.12244092250764393,0.10503114698748907,0.13340826086749638,0.23843940785498546,0.09311997478212673,0.16963421682932261,0.26275419161144936,0.1015768541448946,0.1099313948233413,0.2115082489682359,0.07560603595564575,0.0018708469841708997,0.07747688293981665,0.06342854676356954,0.0322553010533225,0.09568384781689204
s015,1,19,0.06903057079218565,0.006832506461011306,0.07586307725319696,0.07108605487862658,0.012888625751328832,0.08397468062995542,0.04355929961532253,0.06963680472763752,0.11319610434296004,0.11101878368525665,0.07983726116115807,0.1908560448464147,0.10234142757582024,0.07394845996939833,0.17628988754521857,0.07724406439547093,0.06172617616163652,0.13897024055710744,0.12548480149739802,0.09052983054266986,0.21601463204006788,0.04545627796725684,0.140253148831404,0.18570942679866084,0.12116108207840133,0.10472474933708481,0.22588583141548615,0.1000661197782802,0.009640197611123414,0.1097063173894036,0.103459396141351,0.035393129897805735,0.1388525260391567
s015,1,20,0.08832800403706498,0.011259957793692798,0.09958796183075776,0.09986824769703548,0.05269093639717529,0.15255918409421076,0.05588379376820575,0.05775226576171434,0.11363605952992009,0.12531241712478344,0.07106737952256495,0.1963797966473484,0.09825479089741554,0.011070758973288275,0.10932554987070382,0.0914661334051166,0.0943061846665102,0.18577231807162678,0.11611025484645235,0.1359078170974703,0.2520180719439226,0.09983628368370338,0.1430505240016444,0.2428868076853478,0.06752434842955467,0.11888272823772314,0.1864070766672778,0.09010307108254668,0.00981399070996672,0.0999170617925134,0.09694288222925493,0.02699463972215856,0.12393752195141348
s015,1,21,0.042412977098976866,0.07445290976129058,0.11686588686026746,0.1294092404893611,0.0700585065984875,0.1994677470878486,0.050447326450255396,0.054288007967947756,0.10473533441820315,0.12588869487975535,0.03769083035065573,0.16357952523041105,0.110465344923677,-0.006325032545825809,0.110465344923677,0.07297294226998075,0.10129825615165843,0.17427119842163916,0.11096523305577036,0.11092259219739269,0.22188782525316306,0.09376481246204861,0.2132771996789113,0.3070420121409599,0.08283054598392854,0.10950784342631337,0.19233838941024192,0.07123696586597632,0.04321463150412893,0.11445159737010525,0.05243272088374832,0.030461834845183753,0.08289455572893206
s015,1,22,0.079974142690122,0.04604229121462896,0.12601643390475095,0.13184407676303941,0.057876772546194784,0.18972084930923422,0.05975048598685931,0.054293984646823897,0.1140444706336832,0.07909969341445999,0.0335977485500878,0.1126974419645478,0.09791709186783756,0.020852709008333564,0.11876980087617113,0.07212453790223494,0.0825311468012606,0.15465568470349556,0.1316217236182225,0.11696138646574913,0.24858311008397163,0.12196376412873663,0.15179476761268693,0.27375853174142356,0.09899755942366124,0.1664692281016523,0.2654667875253135,0.10146794763071303,0.02880240745637154,0.13027035508708457,0.10472459851548183,0.0010320042512040608,0.10575660276668589
s015,1,23,0.05420171778958015,0.03650286455286095,0.0907045823424411,0.10101454284935028,0.05828201593659864,0.15929655878594892,0.04295927709803793,0.059180143265810926,0.10213942036384886,0.06262839236120199,0.04368805475719793,0.10631644711839992,0.07043195480704957,0.06600660712531796,0.13643856193236753,0.05165789226318914,0.08360986850618596,0.1352677607693751,0.12250483753325557,0.10132506512250082,0.22382990265575636,0.10112277553238692,0.1968664698280943,0.2979892453604812,0.06429482127326705,0.12680560891488787,0.19110043018815492,0.08584603476204178,0.014220122240767583,0.10006615700280937,0.11300753450885745,0.018573500424528155,0.1315810349333856
s015,1,24,0.04588873217566223,0.05498868128707329,0.10087741346273552,0.11154403680981148,0.02549211352788813,0.1370361503376996,0.03831233773533332,0.013698056901673873,0.05201039463700719,0.07271188739342295,0.035280514501856895,0.10799240189527984,0.09651288112625099,0.08486140475712027,0.18137428588337126,0.06943873309365815,0.08529241939383371,0.15473115248749186,0.10777110476923465,0.13472647847543823,0.24249758324467288,0.07231484099808765,0.13333848395369544,0.20565332495178307,0.09849303450739728,0.10733636689597992,0.20582940140337722,0.08553084148836247,0.03972268525382124,0.1252535267421837,0.08453508115282247,0.04329072338198503,0.1278258045348075
s015,1,25,0.0717197770932685,0.06345371382328802,0.1351734909165565,0.15219288415684215,0.036772457549292654,0.1889653417061348,0.05618719497790393,0.0747063576005992,0.13089355257850313,0.09659367771824867,0.033223987439270415,0.12981766515751908,0.09007384850443954,0.06995068203485164,0.16002453053929117,0.06692229004217086,0.042780686549313156,0.10970297659148401,0.08923813295327031,0.1375365853369363,0.2267747182902066,0.11779884651980771,0.1373576233647422,0.2551564698845499,0.08747082462257709,0.10382108045009518,0.19129190507267224,0.09886157549305434,0.022132613414598573,0.12099418890765293,0.06035171780422631,0.03817053536800791,0.09852225317223422
s015,1,26,0.07270183468750657,0.04606072294553761,0.11876255763304419,0.13843530212746985,0.06269726153639661,0.20113256366386645,0.07384048911614191,0.07047622911673125,0.14431671823287315,0.08122989867741744,0.060695362733857464,0.1419252614112749,0.08957304603226424,-0.001765773136093795,0.08957304603226424,0.07717049847943099,0.08625366765117908,0.16342416613061006,0.10704457744891187,0.11259435140558881,0.21963892885450068,0.08876513927616239,0.15164572860423375,0.24041086788039615,0.1313099493884491,0.14769542625471346,0.2790053756431626,0.09749687688251087,0.034653408405090395,0.13215028528760125,0.030537918891094983,0.028033895158071732,0.05857181404916672
s015,1,27,0.12095555119590583,0.04372600081857486,0.1646815520144807,0.10002675490532706,0.05267100329621357,0.15269775820154063,0.04063570842842763,0.05737307715588058,0.09800878558430821,0.09010711954822853,0.046562558677126144,0.13666967822535467,0.07685371926911402,0.037163204696991074,0.11401692396610509,0.06420488170670192,0.11411084250251127,0.1783157242092132,0.1159986521430286,0.1485076934025432,0.2645063455455718,0.12489677802497201,0.1323785313175489,0.2572753093425209,0.08666906247074138,0.12913990362298147,0.21580896609372285,0.09608753858824133,0.021246561805751678,0.11733410039399302,0.07814831942394278,0.016566494981038193,0.09471481440498097
s015,1,28,0.07254265876150418,0.05302245061071599,0.12556510937222015,0.09495405363614938,0.06140283701669953,0.1563568906528489,0.06488120242367748,0.07611841783925996,0.14099962026293744,0.09419801222617115,0.08134952889393732,0.17554754112010845,0.08709182727104098,0.013927039128782499,0.10101886639982348,0.04865290869266829,0.07103278318133102,0.11968569187399931,0.11268025133806481,0.11081330244495817,0.22349355378302296,0.1306175681188601,0.18525183187672611,0.3158693999955862,0.05387480642552071,0.09917682755675919,0.1530516339822799,0.07642915866137527,0.055979004203762756,0.132408162865138,0.061503386850388225,0.04067141643249092,0.10217480328287915
s015,1,29,0.10767735237214507,0.04174526511991781,0.14942261749206287,0.09208005591175891,0.058246927309604346,0.15032698322136326,0.06805016922423117,0.09144165043052377,0.15949181965475492,0.11923554392372233,0.01958545191958196,0.1388209958433043,0.07566670238184227,0.02500156399970696,0.10066826638154923,0.059853840515602545,0.07728740505604648,0.13714124557164903,0.11844440918113329,0.1653026020337465,0.2837470112148798,0.12476662979115706,0.16123261447140633,0.28599924426256335,0.08263648046934428,0.10325250524073437,0.18588898571007867,0.06605374434285151,0.011091886886162312,0.07714563122901381,0.09192497999197602,-0.0037568390215624134,0.09192497999197602
s015,1,30,0.08000506111920422,0.059050461410642595,0.13905552252984682,0.09945158833207621,0.057188361551073576,0.1566399498831498,0.07099222253820966,0.02970565533353401,0.10069787787174367,0.053097927603270194,0.05266833593823582,0.10576626354150602,0.05185296812587494,0.0568328739929986,0.10868584211887355,0.05978736167219286,0.06118438624055576,0.12097174791274862,0.08980753926764007,0.11476253515211679,0.20457007441975686,0.10063020509055896,0.11723257435859505,0.217862779449154,0.08082397447409348,0.14134497339259952,0.22216894786669297,0.07003772626982192,0.02882857266959221,0.09886629893941412,0.08477155960152422,0.04716044290403326,0.13193200250555748
s015,1,31,0.06827375730861461,0.06104136890790552,0.12931512621652014,0.1081503069021497,0.08262278950064922,0.19077309640279894,0.052199721916541944,0.047174439065282577,0.09937416098182453,0.08927888043478205,0.02220262107832183,0.11148150151310388,0.09125509965878191,0.0461493133386188,0.1374044129974007,0.044350457143514065,0.0861389618307721,0.13048941897428618,0.13345912934666435,0.11701096774725196,0.2504700970939163,0.1044594752595999,0.11640311196665828,0.2208625872262582,0.0997444299054861,0.11547695992808887,0.21522138983357497,0.06472328077520231,0.01133286580347692,0.07605614657867923,0.0917117963847907,0.026932422126788143,0.11864421851157884
s015,1,32,0.08149316732812538,0.07828945108140295,0.15978261840952832,0.09527318509167479,0.03692335486253155,0.13219653995420635,0.05225776267755912,0.07825137130406237,0.13050913398162148,0.07956893470408974,0.03263134313921748,0.11220027784330722,0.05741080083425749,0.04209187278651683,0.09950267362077432,0.03540132950533,0.06367222827041737,0.09907355777574736,0.10180291025970874,0.15095209731058878,0.2527550075702975,0.08739416361053423,0.16062970796644577,0.24802387157698003,0.11166600251784631,0.07396682391863575,0.18563282643648205,0.09275536433926891,0.025697092899292683,0.1184524572385616,0.08391694836232658,0.001498133546245036,0.08541508190857161
s015,1,33,0.04004870509497821,0.02891265668603193,0.06896136178101014,0.1012650051448447,0.049966545380084715,0.15123155052492943,0.07476189667122209,0.10258154129246029,0.1773434379636824,0.11649412408678296,0.10256315880261985,0.21905728288940282,0.07896649228740023,-0.0073582098476625115,0.07896649228740023,0.09521472816935465,0.09524688354165288,0.19046161171100756,0.11900370103017704,0.12880697433397872,0.24781067536415577,0.1127475235033102,0.15703215052334726,0.2697796740266575,0.08899439762946361,0.10892241269908148,0.19791681032854508,0.11307336469200396,0.01874195802903258,0.13181532272103655,0.05877949850155755,0.051158844672739505,0.10993834317429706
s015,1,34,0.04431142114160936,0.02102308198355208,0.06533450312516144,0.09621508667166269,0.053968984231615655,0.15018407090327834,0.07515335596990474,0.06665761762090415,0.14181097359080888,0.07916813976419317,0.07941560271372991,0.15858374247792306,0.09815574129223036,0.04602719731375576,0.14418293860598613,0.06597816671568398,0.07793344386672013,0.1439116105824041,0.08037097115649205,0.10234544323437599,0.18271641439086805,0.11584048297991653,0.1566801053377642,0.2725205883176807,0.10184695090654791,0.11103908251502283,0.21288603342157075,0.09089928844051869,0.031187076499997503,0.1220863649405162,0.10323004069540441,0.01975506793945759,0.122985108634862
s015,1,35,0.06433740594915578,0.05607807458284233,0.1204154805319981,0.11471998595425047,0.0559536756078573,0.17067366156210775,0.06334263028556418,0.056131983673856446,0.11947461395942062,0.0774799664609205,0.03568007312401276,0.11316003958493326,0.07699572134427357,0.02285471479390807,0.09985043613818165,0.04913335672142917,0.07521833537736043,0.1243516920987896,0.10228037535963846,0.15626713265036107,0.25854750800999954,0.1139755821468712,0.16825876359829342,0.28223434574516465,0.1030915470126971,0.09036057572927776,0.19345212274197485,0.09906880220123318,0.015473298918436119,0.1145421011196693,0.12623921882342348,0.030310649310864378,0.15654986813428787
s015,1,36,0.07689962897688926,0.041889796830143586,0.11878942580703285,0.1267844478522278,0.028559200758273055,0.15534364861050087,0.0494107774608372,0.06292666530739661,0.11233744276823382,0.0818071290108062,0.02135819753833872,0.10316532654914491,0.0720894003885997,-0.00037739152772561725,0.0720894003885997,0.054524296932251054,0.09237855121150312,0.14690284814375418,0.10705056750605504,0.1323160786680174,0.23936664617407244,0.12378778591790732,0.15956895057970027,0.28335673649760756,0.05328365379884219,0.12343129871657202,0.17671495251541422,0.09752600259260172,0.01901215174516675,0.11653815433776846,0.08799916824821788,0.01451093974128454,0.10251010798950243
s015,1,37,0.08283055462884935,0.0442979329693474,0.12712848759819675,0.09309776585208533,0.06313075830387675,0.15622852415596208,0.05901410333199758,0.0977758481576739,0.1567899514896715,0.08903051260459992,0.038966558131061285,0.1279970707356612,0.06633414844000068,0.0637659205505878,0.1301000689905885,0.04892969768308426,0.07190062914470813,0.12083032682779239,0.14250253546777147,0.12055682508418654,0.26305936055195805,0.09524452003989878,0.1533789202723596,0.24862344031225836,0.09931567272454958,0.11830124640099599,0.21761691912554557,0.09052073985237406,0.0076495345665187064,0.09817027441889277,0.10872747379622984,0.026785752954142754,0.13551322675037258
s015,1,38,0.07422896843242949,0.021696465426020703,0.09592543385845019,0.12226727142145959,0.08361235060038391,0.20587962202184348,0.0508450025174914,0.09689965634113759,0.14774465885862897,0.12245487614135728,0.023443492484887363,0.14589836862624464,0.11210332362952131,0.020104871339399345,0.13220819496892064,0.045986483867907164,0.06299043007357334,0.10897691394148049,0.12003922081581715,0.1264877411559788,0.24652696197179597,0.10934953344255832,0.14829617719037128,0.25764571063292957,0.08646040092420391,0.14395728310669662,0.23041768403090054,0.0839494244852893,0.03656254064956309,0.12051196513485239,0.07293865115386575,0.004891247357256706,0.07782989851112244
s015,1,39,0.06456717008534481,0.05379404356262623,0.11836121364797104,0.12964262214554675,0.041564927591279666,0.17120754973682642,0.07698954214111317,0.061183521234996575,0.13817306337610974,0.10005162263394288,0.07078671336759271,0.17083833600153558,0.09518976788949836,0.0041266055451205045,0.09931637343461887,0.05109026321037223,0.06566726523990854,0.11675752845028077,0.10912831278465734,0.12525538791470991,0.23438370069936726,0.09648250166644393,0.15483213891410189,0.2513146405805458,0.09484696538972588,0.13167602880035828,0.22652299419008415,0.07531251046075499,0.006321423184310553,0.08163393364506555,0.10221377981788717,0.013395681284284804,0.11560946110217198
s015,1,40,0.06503604492748702,0.0661075129606077,0.1311435578880947,0.03538233679816027,0.0761506644323357,0.11153300123049598,0.08015329440372604,0.05185698293902185,0.1320102773427479,0.11858418846030162,0.06852042909135923,0.18710461755166086,0.07084648657746244,0.016467459349261554,0.087313945926724,0.06337548938487673,0.11078281612732635,0.17415830551220307,0.09420060233426916,0.13364225955090214,0.2278428618851713,0.08833581969999972,0.14249888280397613,0.23083470250397584,0.07012941465703841,0.1421033956713094,0.2122328103283478,0.09176120524740851,0.008346863628847737,0.10010806887625626,0.07788900827938415,0.0374030991633489,0.11529210744273305
s015,1,41,0.05369341369572933,0.0141822119090364,0.06787562560476573,0.09893009310075489,0.058607893038694514,0.15753798613944942,0.04071247179852655,0.09450225650774464,0.13521472830627118,0.09171316188597187,0.03623872334695751,0.12795188523292939,0.0950630429052519,0.008791347400204682,0.1038543903054566,0.05980247819766348,0.08128961328287962,0.1410920914805431,0.06727098161945158,0.1273020900729946,0.19457307169244617,0.10096744451444246,0.1347764492571457,0.23574389377158814,0.10202423867046302,0.1343463311956237,0.23637056986608673,0.08586915311520109,0.01903533599442112,0.1049044891096222,0.07194527645479706,0.016566333459956794,0.08851160991475386
s015,1,42,0.08576368715044565,0.057541996157902155,0.1433056833083478,0.08807744935027982,0.030935142434885276,0.1190125917851651,0.04494353439863363,0.08199448211847878,0.1269380165171124,0.09227504915267291,0.0914228485518917,0.18369789770456463,0.11227596865399983,0.0402010554861242,0.15247702414012404,0.07176911992161612,0.09206942402402421,0.16383854394564035,0.11713982752238669,0.12738160246702865,0.24452142998941534,0.09812106833870518,0.19872056599973242,0.29684163433843763,0.09641908060137333,0.09072891679125356,0.18714799739262689,0.0669044865208384,0.024291321049428792,0.0911958075702672,0.05210311035460884,-0.004649287349660988,0.05210311035460884
s015,1,43,0.05166007807092244,0.037937582921684164,0.08959766099260659,0.10525316915706467,0.05878336314876011,0.16403653230582477,0.07309211542100516,0.04978233237177396,0.1228744477927791,0.07861665774132623,0.047226946924595635,0.12584360466592187,0.09095858029054785,0.02047149538578743,0.11143007567633527,0.06931585874741507,0.0906590675281861,0.15997492627560114,0.12538894894267497,0.1524136172743928,0.2778025662170677,0.07383513633474421,0.1616107822851857,0.2354459186199299,0.09946029831295121,0.14331218133822635,0.24277247965117754,0.06936583410713879,0.0003433098812055313,0.06970914398834431,0.058233304351155465,0.04579613520368539,0.10402943955484086
s015,1,44,0.08144926881903061,0.04889687574129567,0.13034614456032628,0.15792187521787848,0.0714113122814884,0.22933318749936688,0.05153918789601451,0.07407744971160395,0.12561663760761846,0.08471127263038565,0.024036791251006398,0.10874806388139206,0.0875422751374578,0.05606974569670872,0.14361202083416652,0.06293051239956514,0.11521565781158474,0.1781461702111499,0.13336612946422702,0.09937174514651967,0.23273787461074671,0.1151451770592167,0.16482082265820075,0.2799659997174174,0.0912752581808798,0.15148679249848415,0.24276205067936393,0.09805221239655984,0.045164175845220256,0.1432163882417801,0.06932028597555451,0.03202125636152444,0.10134154233707895
